City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
298,kongolo,-5.3833,27.0,71.8,65,4,2.75,CD,2023-05-28 19:00:18
299,rouyn-noranda,48.2398,-79.0288,77.09,20,20,9.22,CA,2023-05-28 19:00:19
300,albania,41.0,20.0,62.15,73,90,3.51,AL,2023-05-28 19:00:20
301,strathmore,51.0501,-113.3852,81.86,21,8,3.44,CA,2023-05-28 19:00:00
302,bereznik,62.8551,42.7072,46.89,68,56,4.92,RU,2023-05-28 19:00:22
303,swift current,50.2834,-107.8014,63.41,77,100,8.05,CA,2023-05-28 19:00:26
304,coquimbo,-29.9533,-71.3436,58.73,88,0,2.3,CL,2023-05-28 18:55:50
305,nikolayevsk-on-amure,53.1406,140.73,42.24,71,100,4.76,RU,2023-05-28 19:00:30
306,rongelap,11.1635,166.8941,82.08,77,100,13.49,MH,2023-05-28 19:00:31
307,ghadamis,30.1337,9.5007,82.36,20,9,18.16,LY,2023-05-28 19:00:31
308,anacapri,40.5558,14.2136,67.23,81,6,4.56,IT,2023-05-28 19:00:32
309,mangrol,21.1167,70.1167,81.46,87,0,11.1,IN,2023-05-28 19:00:32
310,enewetak,11.3474,162.3373,81.72,80,100,14.27,MH,2023-05-28 19:00:33
311,carolina beach,34.0352,-77.8936,71.15,88,54,10.13,US,2023-05-28 19:00:33
312,beykonak,36.3257,30.303,66.07,73,100,6.04,TR,2023-05-28 19:00:34
313,cole harbour,44.6724,-63.4751,83.59,45,1,18.41,CA,2023-05-28 18:58:03
314,pamandzi,-12.7967,45.2794,74.98,88,20,0.0,YT,2023-05-28 19:00:35
315,tereze,43.9361,42.4434,54.57,83,72,4.43,RU,2023-05-28 19:00:35
316,holdrege,40.4403,-99.3698,78.71,47,40,18.41,US,2023-05-28 19:00:36
317,bismarck,46.8083,-100.7837,69.66,83,20,10.36,US,2023-05-28 18:53:09
318,worland,44.0169,-107.9554,74.88,33,75,5.75,US,2023-05-28 18:55:43
319,santa cruz del sur,20.7147,-77.9956,82.67,78,100,5.35,CU,2023-05-28 19:00:37
320,vilyuchinsk,52.9306,158.4028,50.27,87,100,4.72,RU,2023-05-28 19:00:37
321,fort bragg,35.139,-79.006,71.44,94,100,10.36,US,2023-05-28 19:00:37
322,belmonte,-15.8631,-38.8828,70.52,93,28,2.37,BR,2023-05-28 19:00:38
323,vicksburg,32.3526,-90.8779,84.43,45,0,0.0,US,2023-05-28 19:00:38
324,suwalki,54.1118,22.9309,48.47,77,77,5.32,PL,2023-05-28 19:00:38
325,saint croix,17.7397,-64.7388,78.96,77,29,4.0,VI,2023-05-28 19:00:38
326,gao,16.6362,1.637,91.83,16,92,10.54,ML,2023-05-28 19:00:39
327,kourou,5.1552,-52.6478,77.05,88,80,3.78,GF,2023-05-28 19:00:39
328,aksu,41.1231,80.2644,58.78,52,25,3.85,CN,2023-05-28 19:00:40
329,magadan,59.5667,150.8,59.32,32,51,13.65,RU,2023-05-28 19:00:40
330,bodo,67.28,14.405,42.84,85,75,24.16,NO,2023-05-28 19:00:40
331,shenjiamen,29.9576,122.298,70.97,95,100,11.81,CN,2023-05-28 19:00:41
332,kuta,-8.7233,115.1723,75.15,83,75,5.99,ID,2023-05-28 19:00:41
333,port moresby,-9.4431,147.1797,74.62,100,100,8.05,PG,2023-05-28 18:56:28
334,huambo,-12.7761,15.7392,66.0,77,100,2.3,AO,2023-05-28 19:00:42
335,yaren,-0.5472,166.916,84.34,72,64,8.32,NR,2023-05-28 19:00:42
336,bodaybo,57.8506,114.1933,43.84,93,100,4.16,RU,2023-05-28 19:00:42
337,ondjiva,-17.0667,15.7333,73.44,46,51,5.75,AO,2023-05-28 19:00:43
338,puerto aysen,-45.4,-72.7,40.93,98,100,3.87,CL,2023-05-28 19:00:43
339,mount isa,-20.7333,139.5,55.17,47,98,5.75,AU,2023-05-28 19:00:43
340,igarka,67.4667,86.5833,49.98,55,79,16.51,RU,2023-05-28 19:00:44
341,ararangua,-28.9347,-49.4858,58.71,77,100,3.47,BR,2023-05-28 18:59:57
342,tshikapa,-6.4167,20.8,72.39,52,73,1.63,CD,2023-05-28 19:00:29
343,carrizal,10.3499,-66.9863,69.21,97,92,2.95,VE,2023-05-28 19:00:44
344,santa vitoria do palmar,-33.5189,-53.3681,50.54,66,17,5.59,BR,2023-05-28 19:00:45
345,crane,31.3974,-102.3501,86.74,30,93,6.55,US,2023-05-28 19:00:45
346,dhi as sufal,13.8345,44.1147,67.87,67,61,5.82,YE,2023-05-28 19:00:45
347,bako,5.7833,36.5667,61.61,86,52,4.45,ET,2023-05-28 19:00:46
348,manggar,-2.8833,108.2667,80.74,85,53,8.46,ID,2023-05-28 18:59:34
349,chui,-33.6971,-53.4616,50.56,66,17,5.59,UY,2023-05-28 19:00:47
350,pudozh,61.8099,36.5345,44.35,56,51,3.02,RU,2023-05-28 19:00:48
351,sierra grande,-41.606,-65.3557,43.9,50,6,3.0,AR,2023-05-28 19:00:48
352,serta,39.8085,-8.0988,58.95,98,88,3.58,PT,2023-05-28 19:00:48
353,zaranj,30.9667,61.8833,80.11,22,0,16.58,AF,2023-05-28 19:00:48
354,seosan,36.7817,126.4522,59.2,100,100,5.55,KR,2023-05-28 19:00:49
355,vera,-29.4593,-60.2126,52.72,54,3,7.31,AR,2023-05-28 19:00:49
356,castillos,-34.1667,-53.8333,49.69,68,32,4.72,UY,2023-05-28 18:58:25
357,wingerworth,53.2019,-1.4397,50.14,84,49,6.69,GB,2023-05-28 19:00:50
358,hami,42.8,93.45,68.04,46,100,15.93,CN,2023-05-28 19:00:50
359,quatre cocos,-20.2078,57.7625,75.31,74,20,24.85,MU,2023-05-28 19:00:51
360,messaad,34.1543,3.5031,63.68,64,73,23.67,DZ,2023-05-28 19:00:51
361,anna regina,7.2644,-58.5077,77.16,90,76,2.51,GY,2023-05-28 19:00:51
362,harper,4.375,-7.7169,75.96,93,68,0.22,LR,2023-05-28 19:00:52
363,hilo,19.7297,-155.09,81.28,83,100,4.0,US,2023-05-28 19:00:52
364,hammerfest,70.6634,23.6821,41.45,81,20,1.14,NO,2023-05-28 18:58:57
365,aldan,58.6031,125.3894,43.09,74,12,2.26,RU,2023-05-28 19:00:53
366,polyarnyy,69.1989,33.4478,48.78,78,100,12.68,RU,2023-05-28 19:00:53
367,napanee,44.2501,-76.9494,73.31,65,1,5.77,CA,2023-05-28 19:00:53
368,pocone,-16.2567,-56.6228,71.91,95,100,9.53,BR,2023-05-28 19:00:54
369,khandyga,62.6667,135.6,56.66,38,12,4.72,RU,2023-05-28 19:00:54
370,zemio,5.0314,25.1361,67.71,95,99,0.29,CF,2023-05-28 19:00:54
371,sao gabriel da cachoeira,-0.1303,-67.0892,76.28,92,100,1.59,BR,2023-05-28 19:01:00
372,brecon,51.9461,-3.3889,51.22,94,65,13.42,GB,2023-05-28 19:01:00
373,mejit,10.2753,170.8646,80.15,82,100,15.1,MH,2023-05-28 19:01:00
374,sungailiat,-1.85,106.1333,77.27,92,93,5.26,ID,2023-05-28 19:01:01
375,tobelo,1.7284,128.0095,80.98,78,100,5.95,ID,2023-05-28 19:01:01
376,kaliganj,23.4095,89.1402,81.7,57,0,5.59,BD,2023-05-28 19:01:02
377,obo,5.3998,26.4869,66.88,98,100,2.75,CF,2023-05-28 19:01:02
378,tutoia,-2.7619,-42.2744,78.76,88,54,7.92,BR,2023-05-28 19:01:02
379,el calafate,-50.3408,-72.2768,41.86,82,100,3.44,AR,2023-05-28 19:01:02
380,sinop,41.7711,34.8709,56.16,88,100,5.03,TR,2023-05-28 19:01:03
381,huarmey,-10.0681,-78.1522,73.06,78,25,9.17,PE,2023-05-28 19:01:03
382,la'ie,21.6477,-157.9253,84.06,64,100,8.81,US,2023-05-28 19:01:03
383,dryden,49.7833,-92.7503,82.69,17,0,10.36,CA,2023-05-28 19:01:03
384,portland,45.5234,-122.6762,77.63,52,0,4.61,US,2023-05-28 18:59:27
385,ishigaki,24.3448,124.1572,78.93,94,75,19.57,JP,2023-05-28 19:01:04
386,flin flon,54.7682,-101.865,58.84,94,100,3.44,CA,2023-05-28 19:01:04
387,colares,38.7992,-9.4469,63.34,83,44,11.99,PT,2023-05-28 19:01:05
388,kenora,49.8167,-94.4337,81.57,21,40,12.66,CA,2023-05-28 19:00:49
389,villa ojo de agua,-29.5,-63.6938,49.59,54,8,7.45,AR,2023-05-28 19:01:05
390,island harbour,50.724,-1.2758,58.98,72,48,8.99,GB,2023-05-28 19:01:05
391,pardubice,50.0407,15.7766,54.09,81,0,2.3,CZ,2023-05-28 19:01:05
392,mizusawa,39.1333,141.1333,61.97,98,100,0.58,JP,2023-05-28 19:01:06
393,ust'-barguzin,53.45,108.9833,43.93,67,0,1.83,RU,2023-05-28 19:01:06
394,sao miguel do araguaia,-13.275,-50.1628,80.6,42,48,3.29,BR,2023-05-28 19:01:06
395,sao vicente,-23.9631,-46.3919,71.78,26,100,4.0,BR,2023-05-28 19:01:06
396,am timan,11.0297,20.2827,75.97,79,100,10.49,TD,2023-05-28 19:01:07
397,palikir - national government center,6.9248,158.1611,80.15,82,100,20.22,FM,2023-05-28 19:01:07
398,necochea,-38.5473,-58.7368,43.83,62,63,9.26,AR,2023-05-28 19:01:07
399,termoli,41.9888,14.9895,66.78,83,28,6.76,IT,2023-05-28 19:01:08
400,fortuna,40.5982,-124.1573,63.93,80,0,11.5,US,2023-05-28 19:01:08
401,virginia,37.5481,-77.4467,65.41,93,100,13.8,US,2023-05-28 19:00:20
402,camarinas,43.1311,-9.1817,60.93,95,100,3.31,ES,2023-05-28 19:01:09
403,almeirim,-1.5233,-52.5817,75.42,96,81,3.22,BR,2023-05-28 19:01:09
404,nova vicosa,-17.8919,-39.3719,73.29,84,47,6.69,BR,2023-05-28 19:01:09
405,hadibu,12.65,54.0333,85.15,73,15,9.95,YE,2023-05-28 19:01:09
406,pindushi,62.9152,34.58,48.81,54,100,6.38,RU,2023-05-28 19:01:10
407,kitgum,3.2783,32.8867,66.94,78,68,2.35,UG,2023-05-28 19:01:10
408,page,36.9147,-111.4558,87.12,11,0,8.01,US,2023-05-28 19:01:10
409,isangel,-19.55,169.2667,78.35,65,53,6.08,VU,2023-05-28 19:01:11
410,sumbe,-11.2061,13.8437,73.94,83,99,7.78,AO,2023-05-28 19:01:11
411,askoy,60.4092,5.226,42.94,91,100,2.3,NO,2023-05-28 19:01:11
412,borodino,55.9106,94.8983,48.9,58,65,11.95,RU,2023-05-28 19:00:55
413,tchintabaraden,15.8969,5.7985,90.63,28,89,7.54,NE,2023-05-28 19:01:12
414,leh,34.1667,77.5833,41.04,38,31,3.29,IN,2023-05-28 19:01:12
415,mateszalka,47.9553,22.3235,57.61,86,18,4.9,HU,2023-05-28 19:01:12
416,karratha,-20.7377,116.8463,62.02,35,18,16.15,AU,2023-05-28 19:01:12
417,tazacorte,28.629,-17.9293,68.97,81,40,6.91,ES,2023-05-28 19:01:13
418,kilimatinde,-5.85,34.95,66.33,70,89,5.23,TZ,2023-05-28 19:01:13
419,qala i naw,34.9874,63.1289,67.05,21,30,5.23,AF,2023-05-28 19:01:13
420,birjand,32.8663,59.2211,68.47,18,0,11.5,IR,2023-05-28 19:01:13
421,nyurba,63.2842,118.3319,52.9,53,3,3.47,RU,2023-05-28 19:01:14
422,jamestown,42.097,-79.2353,76.59,33,0,12.66,US,2023-05-28 18:57:53
423,miri,4.4148,114.0089,78.94,94,20,4.61,MY,2023-05-28 19:01:14
424,nassau,40.7507,-73.5829,76.14,58,0,5.99,US,2023-05-28 18:57:30
425,queenstown,-31.8976,26.8753,55.63,92,86,3.65,ZA,2023-05-28 19:01:15
426,nizhniy kuranakh,58.8353,125.4869,47.07,73,23,2.57,RU,2023-05-28 19:01:15
427,longboat key,27.4125,-82.659,83.28,51,0,14.97,US,2023-05-28 18:56:42
428,newman,37.3138,-121.0208,76.23,10,100,3.2,US,2023-05-28 19:01:16
429,pahrump,36.2083,-115.9839,91.45,12,0,15.01,US,2023-05-28 18:57:34
430,quebec,46.8123,-71.2145,80.94,18,20,6.91,CA,2023-05-28 18:56:48
431,grand baie,-20.0182,57.5802,75.67,74,27,3.0,MU,2023-05-28 19:01:16
432,piti village,13.4626,144.6933,84.25,88,95,15.59,GU,2023-05-28 19:01:17
433,kolonia town,6.964,158.206,81.1,83,100,20.36,FM,2023-05-28 19:01:17
434,nabire,-3.3667,135.4833,80.24,81,48,1.77,ID,2023-05-28 19:01:17
435,prince rupert,54.3161,-130.3201,55.49,84,100,17.27,CA,2023-05-28 19:01:17
436,ujae,8.9322,165.7642,81.75,82,100,9.64,MH,2023-05-28 19:01:18
437,hamirpur,25.95,80.15,88.16,43,24,5.3,IN,2023-05-28 19:01:18
438,uyuni,-20.4597,-66.825,43.65,39,81,5.41,BO,2023-05-28 19:01:18
439,taoudenni,22.6783,-3.9836,90.63,23,60,7.83,ML,2023-05-28 19:01:19
440,bridgeton,39.4273,-75.2341,75.16,62,99,6.38,US,2023-05-28 19:01:19
441,chimore,-16.9833,-65.1333,65.37,98,100,1.43,BO,2023-05-28 19:01:19
442,rabo de peixe,37.8,-25.5833,60.31,82,75,2.3,PT,2023-05-28 19:01:19
443,cockburn town,21.4612,-71.1419,81.79,84,100,14.16,TC,2023-05-28 19:01:19
444,howrah,22.5892,88.3103,80.6,83,20,3.44,IN,2023-05-28 19:01:20
445,pochinki,54.6988,44.8668,48.72,84,25,7.29,RU,2023-05-28 19:01:20
446,yamada,39.4667,141.95,61.47,97,100,2.06,JP,2023-05-28 19:01:20
447,spanish wells,26.323,-81.7957,86.05,71,6,1.01,US,2023-05-28 19:01:25
448,kovdor,67.5662,30.4758,42.57,95,100,5.06,RU,2023-05-28 19:01:26
449,kisber,47.5029,18.0367,54.84,79,0,2.62,HU,2023-05-28 19:01:26
450,todos santos,23.45,-110.2167,66.43,77,0,8.46,MX,2023-05-28 19:01:26
451,lautoka,-17.6167,177.4667,84.06,74,40,3.44,FJ,2023-05-28 19:01:27
452,shovot,41.6607,60.2924,71.47,16,100,9.22,UZ,2023-05-28 19:01:27
453,kerouane,9.2667,-9.0167,76.42,77,85,4.9,GN,2023-05-28 19:01:27
454,maceio,-9.6658,-35.7353,76.44,94,75,3.44,BR,2023-05-28 19:00:10
455,monte alegre,-2.0078,-54.0692,79.34,79,42,2.95,BR,2023-05-28 19:01:28
456,dzhetygara,52.1908,61.2006,66.47,43,33,9.31,KZ,2023-05-28 19:01:29
457,matlang,10.8902,124.4554,83.52,80,90,15.99,PH,2023-05-28 19:01:29
458,santaluz,-11.2558,-39.3747,71.37,87,85,7.92,BR,2023-05-28 18:59:05
459,isiolo,0.3546,37.5822,66.09,81,56,10.07,KE,2023-05-28 19:01:30
460,kavieng,-2.5744,150.7967,81.88,80,100,12.41,PG,2023-05-28 19:01:30
461,baker city,44.7749,-117.8344,71.31,46,20,9.22,US,2023-05-28 18:58:54
462,nishinoomote,30.7333,131.0,76.55,87,16,7.49,JP,2023-05-28 19:01:31
463,rikaze,29.25,88.8833,45.25,50,0,3.58,CN,2023-05-28 19:01:31
464,douz,33.4663,9.0203,81.19,23,71,15.86,TN,2023-05-28 19:01:33
465,pisco,-13.7,-76.2167,69.85,73,0,14.97,PE,2023-05-28 19:01:34
466,qui nhon,13.7667,109.2333,78.73,85,6,4.34,VN,2023-05-28 19:01:34
467,chernyshevskiy,63.0128,112.4714,47.41,83,100,1.57,RU,2023-05-28 19:01:34
468,barreirinhas,-2.7469,-42.8264,77.2,91,55,6.02,BR,2023-05-28 19:01:11
469,ngaoundere,7.3167,13.5833,63.41,98,82,3.0,CM,2023-05-28 19:01:35
470,funafuti,-8.5243,179.1942,89.6,94,40,1.14,TV,2023-05-28 19:01:36
471,sterling,39.0062,-77.4286,74.35,66,100,5.99,US,2023-05-28 18:59:27
472,vuktyl,63.8567,57.3094,53.53,85,100,14.07,RU,2023-05-28 19:01:37
473,tlahualilo de zaragoza,26.1167,-103.45,89.67,23,9,9.53,MX,2023-05-28 19:01:37
474,vila velha,-20.3297,-40.2925,73.94,88,20,4.61,BR,2023-05-28 19:01:37
475,yaroslavskaya,44.6106,40.4642,61.23,89,89,5.57,RU,2023-05-28 19:01:37
476,tayaman,13.2295,120.5726,83.64,82,100,11.1,PH,2023-05-28 19:01:38
477,oberthulba,50.2,9.9667,52.14,85,9,5.79,DE,2023-05-28 19:01:38
478,middlesbrough,54.5762,-1.2348,49.39,77,100,5.97,GB,2023-05-28 19:01:38
479,naama,33.2667,-0.3167,58.33,64,10,16.55,DZ,2023-05-28 19:01:38
480,bugembe,0.4797,33.2344,66.09,85,57,6.17,UG,2023-05-28 19:01:39
481,saudarkrokur,65.7461,-19.6394,46.87,91,100,15.55,IS,2023-05-28 19:01:39
482,fort st. john,56.2499,-120.8529,66.09,34,75,20.71,CA,2023-05-28 18:57:13
483,hanceville,34.0607,-86.7675,77.41,58,40,9.33,US,2023-05-28 19:01:39
484,remire-montjoly,4.9167,-52.2667,77.04,94,0,1.14,GF,2023-05-28 19:01:40
485,mugia,43.1041,-9.2179,60.91,95,100,3.38,ES,2023-05-28 19:01:40
486,del rio,29.3627,-100.8968,79.2,65,40,13.8,US,2023-05-28 19:01:40
487,beira,-19.8436,34.8389,66.29,100,0,4.61,MZ,2023-05-28 19:01:41
488,la jolla,32.8473,-117.2742,72.19,80,100,12.66,US,2023-05-28 19:01:41
489,tabou,4.423,-7.3528,79.14,86,73,1.72,CI,2023-05-28 19:01:41
490,yung shue wan,22.2333,114.1167,81.68,79,0,2.3,HK,2023-05-28 19:01:41
491,laojunmiao,39.8333,97.7333,50.85,64,100,7.11,CN,2023-05-28 19:01:42
492,acapulco de juarez,16.8634,-99.8901,87.73,62,27,9.73,MX,2023-05-28 18:58:44
493,yuzhno-kurilsk,44.0306,145.8556,51.03,94,81,10.71,RU,2023-05-28 19:01:42
494,vadso,70.0744,29.7487,47.28,81,100,6.91,NO,2023-05-28 19:01:43
495,tromso,69.6496,18.957,41.02,87,100,12.66,NO,2023-05-28 19:01:43
496,kapa'a,22.0752,-159.319,78.78,85,100,8.05,US,2023-05-28 19:01:43
497,stephenville,32.2207,-98.2023,82.53,47,0,10.36,US,2023-05-28 19:00:15
498,tshabong,-26.05,22.45,69.46,41,100,6.4,BW,2023-05-28 19:01:44
499,bikin,46.8161,134.26,53.76,69,73,2.35,RU,2023-05-28 19:01:44
500,vikulovo,56.8167,70.6107,51.49,93,38,5.64,RU,2023-05-28 19:01:44
501,beaufort west,-32.3567,22.583,54.75,40,44,7.11,ZA,2023-05-28 19:01:45
502,bruck an der mur,47.4036,15.2952,58.35,95,55,2.91,AT,2023-05-28 19:01:45
503,valls,41.2861,1.2499,65.66,78,20,4.61,ES,2023-05-28 19:01:45
504,bay roberts,47.5999,-53.2648,53.65,79,73,10.0,CA,2023-05-28 19:01:46
505,sukhobezvodnoye,57.0491,44.8891,48.56,95,61,10.16,RU,2023-05-28 19:01:46
506,richards bay,-28.783,32.0377,68.99,74,53,11.77,ZA,2023-05-28 19:01:47
507,flying fish cove,-10.4217,105.6791,78.48,83,75,9.22,CX,2023-05-28 19:01:47
508,longonjo,-12.9067,15.2533,61.95,83,23,0.78,AO,2023-05-28 19:01:52
509,prado,-17.3411,-39.2208,73.42,87,55,6.33,BR,2023-05-28 19:01:53
510,murshidabad,24.1833,88.2667,82.99,54,0,6.2,IN,2023-05-28 19:01:53
511,sabzevar,36.2126,57.6819,72.43,22,21,5.39,IR,2023-05-28 19:01:53
512,novovarshavka,54.1721,74.6946,54.64,56,2,6.26,RU,2023-05-28 19:01:53
513,la malbaie,47.6575,-70.1559,70.66,42,3,11.61,CA,2023-05-28 19:01:54
514,lompoc,34.6391,-120.4579,74.79,79,100,11.99,US,2023-05-28 19:01:56
515,hobyo,5.3505,48.5268,82.27,78,35,22.12,SO,2023-05-28 19:01:56
516,kuanda,56.3161,116.0806,44.85,88,99,4.27,RU,2023-05-28 19:01:57
517,maumere,-8.6199,122.2111,76.57,78,1,5.19,ID,2023-05-28 19:01:57
518,alesund,62.4723,6.1549,45.34,65,100,11.5,NO,2023-05-28 19:01:57
519,afaahiti,-17.75,-149.2833,85.87,77,75,18.68,PF,2023-05-28 19:01:58
520,tual,-5.6667,132.75,80.67,82,91,19.8,ID,2023-05-28 19:01:58
521,nha trang,12.25,109.1833,78.8,89,20,4.14,VN,2023-05-28 19:01:58
522,accrington,53.7538,-2.3586,51.85,84,56,1.99,GB,2023-05-28 19:01:59
523,sisimiut,66.9395,-53.6735,29.64,63,12,9.13,GL,2023-05-28 19:01:59
524,kota bharu,6.1333,102.2386,76.98,94,20,0.0,MY,2023-05-28 19:02:00
525,jetpur,21.7333,70.6167,80.98,82,0,9.6,IN,2023-05-28 19:02:00
526,mangochi,-14.4782,35.2645,64.94,64,15,4.03,MW,2023-05-28 19:02:01
527,noosa heads,-26.3833,153.15,61.11,49,42,7.52,AU,2023-05-28 19:02:01
528,saldanha,-33.0117,17.9442,51.85,76,0,17.36,ZA,2023-05-28 19:02:02
529,zhalantun,48.0,122.7167,59.07,38,12,5.32,CN,2023-05-28 19:02:02
530,obock,12.25,43.0833,78.13,72,8,9.55,DJ,2023-05-28 19:02:03
531,la ronge,55.1001,-105.2842,71.85,49,40,12.66,CA,2023-05-28 19:02:03
532,cooper's town,26.8667,-77.5167,80.69,70,4,3.65,BS,2023-05-28 19:02:04
533,lazaro cardenas,17.9583,-102.2,87.89,58,1,10.96,MX,2023-05-28 19:02:04
534,petrovsk,52.3064,45.3917,53.71,91,12,6.15,RU,2023-05-28 19:02:04
535,coyhaique,-45.5752,-72.0662,39.15,81,0,5.75,CL,2023-05-28 19:02:05
536,zakynthos,37.7914,20.8953,65.64,79,23,0.85,GR,2023-05-28 19:02:05
537,nelson,-41.2833,173.2833,56.08,93,100,13.06,NZ,2023-05-28 19:01:14
538,borzya,50.3833,116.5167,47.17,72,51,17.58,RU,2023-05-28 18:59:32
539,kamennomostskiy,44.2983,40.1856,58.66,86,90,5.32,RU,2023-05-28 19:02:06
540,rakops,-21.0167,24.3333,64.71,30,1,7.14,BW,2023-05-28 19:02:07
541,fomboni,-12.28,43.7425,79.21,72,3,6.71,KM,2023-05-28 19:02:07
542,long beach,33.767,-118.1892,69.98,81,100,13.8,US,2023-05-28 19:00:04
543,dorogobuzh,54.915,33.2972,44.24,71,0,4.34,RU,2023-05-28 19:02:08
544,marsabit,2.3284,37.9899,63.19,83,50,18.37,KE,2023-05-28 19:02:08
545,alofi,-19.0595,-169.9187,80.49,83,13,14.97,NU,2023-05-28 19:02:08
546,saint-pierre,-21.3393,55.4781,70.57,78,0,6.91,RE,2023-05-28 19:02:09
547,ishim,56.1128,69.4902,52.43,90,82,5.95,RU,2023-05-28 19:02:09
548,wasagu,11.3764,5.7954,83.28,54,77,4.88,NG,2023-05-28 19:02:09
549,kone,-21.0595,164.8658,76.21,58,45,4.54,NC,2023-05-28 19:02:09
550,malmesbury,-33.4608,18.7271,55.76,82,1,9.06,ZA,2023-05-28 19:02:10
551,faya-largeau,17.9257,19.1043,87.01,18,2,20.24,TD,2023-05-28 19:02:10
552,midvagur,62.0511,-7.1939,49.03,93,100,3.44,FO,2023-05-28 19:02:11
553,manistee,44.2445,-86.3242,75.22,44,0,13.8,US,2023-05-28 19:00:48
554,dzuunharaa,48.8523,106.4579,52.81,49,88,3.29,MN,2023-05-28 19:02:12
555,dili,-8.5586,125.5736,77.25,69,22,2.86,TL,2023-05-28 19:02:12
556,nago,26.5881,127.9761,79.23,92,99,13.33,JP,2023-05-28 19:02:12
557,horta,38.5333,-28.6333,62.02,84,35,13.87,PT,2023-05-28 19:01:59
